dataset,series_id,item_id,origin,model,repetition,seed,forecast_distribution,step,timestamp,actual,point_forecast,mean_forecast,q_10,q_20,q_30,q_40,q_50,q_60,q_70,q_80,q_90
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,chronos_t5_tiny,0,146537211,chronos_samples,6,1974-08-02 00:00:00,0.6000000238418579,3.386244173952946e-08,0.7545577883720398,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,0.40873366594314575,1.4643316268920898
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,chronos_t5_tiny,0,146537211,chronos_samples,7,1974-08-03 00:00:00,0.0,3.386244173952946e-08,0.32414355874061584,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,0.1954813301563263,0.6237627863883972
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,chronos_t5_tiny,0,146537211,chronos_samples,8,1974-08-04 00:00:00,0.0,3.386244173952946e-08,0.16100555658340454,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,0.1954813301563263,0.4282814860343933
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,chronos_t5_tiny,0,146537211,chronos_samples,9,1974-08-05 00:00:00,0.0,3.386244173952946e-08,0.23599925637245178,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,0.1954813301563263
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,chronos_t5_tiny,0,146537211,chronos_samples,10,1974-08-06 00:00:00,0.20000000298023224,3.386244173952946e-08,0.13754777610301971,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,0.1954813301563263
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,chronos_t5_tiny,0,146537211,chronos_samples,11,1974-08-07 00:00:00,0.0,3.386244173952946e-08,0.1142677366733551,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,0.1954813301563263
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,chronos_t5_tiny,0,146537211,chronos_samples,12,1974-08-08 00:00:00,2.4000000953674316,3.386244173952946e-08,0.18215304613113403,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,chronos_t5_tiny,0,146537211,chronos_samples,13,1974-08-09 00:00:00,0.0,3.386244173952946e-08,0.595507025718689,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,0.21680623292922974
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,chronos_t5_tiny,0,146537211,chronos_samples,14,1974-08-10 00:00:00,0.0,3.386244173952946e-08,0.27260762453079224,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,0.40873366594314575
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,chronos_t5_tiny,0,146537211,chronos_samples,15,1974-08-11 00:00:00,0.0,3.386244173952946e-08,0.5349079370498657,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,0.40873366594314575
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,chronos_t5_tiny,0,146537211,chronos_samples,16,1974-08-12 00:00:00,0.0,3.386244173952946e-08,0.47573038935661316,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,chronos_t5_tiny,0,146537211,chronos_samples,17,1974-08-13 00:00:00,0.0,3.386244173952946e-08,0.2619449496269226,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,0.6433106064796448
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,chronos_t5_tiny,0,146537211,chronos_samples,18,1974-08-14 00:00:00,0.0,3.386244173952946e-08,0.2813153862953186,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,0.7996962666511536
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,chronos_t5_tiny,0,146537211,chronos_samples,19,1974-08-15 00:00:00,0.4000000059604645,3.386244173952946e-08,0.28220394253730774,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,0.1954813301563263,1.0360503196716309
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,chronos_t5_tiny,0,146537211,chronos_samples,20,1974-08-16 00:00:00,0.0,3.386244173952946e-08,0.19601444900035858,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,0.1954813301563263,0.40873366594314575
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,chronos_t5_tiny,0,146537211,chronos_samples,21,1974-08-17 00:00:00,0.0,3.386244173952946e-08,0.32218873500823975,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,0.23102419078350067,1.19243586063385
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,chronos_t5_tiny,0,146537211,chronos_samples,22,1974-08-18 00:00:00,0.0,3.386244173952946e-08,0.6715671420097351,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,0.05864352732896805,0.1954813301563263,0.8192440867424011
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,chronos_t5_tiny,0,146537211,chronos_samples,23,1974-08-19 00:00:00,0.0,3.386244173952946e-08,0.32414355874061584,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,0.1954813301563263,0.7996962666511536
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,chronos_t5_tiny,0,146537211,chronos_samples,24,1974-08-20 00:00:00,0.0,3.386244173952946e-08,0.7735728621482849,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,0.1954813301563263,0.40873366594314575,1.0555981397628784
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,chronos_t5_tiny,0,146537211,chronos_samples,25,1974-08-21 00:00:00,0.0,3.386244173952946e-08,0.8565635085105896,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,0.05864352732896805,0.6042149662971497,1.483879566192627
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,chronos_t5_tiny,0,146537211,chronos_samples,26,1974-08-22 00:00:00,0.0,3.386244173952946e-08,0.5766698718070984,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,0.1954813301563263,0.6042149662971497,2.2427029609680176
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,chronos_t5_tiny,0,146537211,chronos_samples,27,1974-08-23 00:00:00,0.0,3.386244173952946e-08,0.46808892488479614,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,0.3945169150829315,1.2475254535675049
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,chronos_t5_tiny,0,146537211,chronos_samples,28,1974-08-24 00:00:00,0.0,3.386244173952946e-08,0.5157152414321899,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,0.1954813301563263,0.40873366594314575,0.7996962666511536,2.0081260204315186
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,chronos_t5_tiny,0,146537211,chronos_samples,29,1974-08-25 00:00:00,0.0,3.386244173952946e-08,1.250547170639038,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,3.386244173952946e-08,0.07819285243749619,0.25412482023239136,0.6042149662971497,2.4186365604400635
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,0,1974-07-27 00:00:00,0.0,0.12350821495056152,0.7803235054016113,0.0,0.0,0.0,0.025302648544311523,0.12350821495056152,0.27877140045166016,0.5000702142715454,0.8652635812759399,1.7651664018630981
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,1,1974-07-28 00:00:00,0.0,0.15126967430114746,1.020958423614502,0.0,0.0,0.0,0.05813431739807129,0.15126967430114746,0.2795579433441162,0.5884336233139038,1.0555522441864014,2.0873067378997803
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,2,1974-07-29 00:00:00,0.0,0.1807396411895752,0.9534246921539307,0.0,0.0,0.023764371871948242,0.0644984245300293,0.1807396411895752,0.3705575466156006,0.6613541841506958,1.2308775186538696,2.3820996284484863
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,3,1974-07-30 00:00:00,0.0,0.17333006858825684,1.1086825132369995,0.0,0.0,0.0,0.08902120590209961,0.17333006858825684,0.3352949619293213,0.6593396663665771,1.2559783458709717,2.6143391132354736
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,4,1974-07-31 00:00:00,0.0,0.20089125633239746,1.1624189615249634,0.0,0.010529279708862305,0.03753972053527832,0.09121823310852051,0.20089125633239746,0.3721346855163574,0.7161701917648315,1.3440486192703247,2.769197702407837
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,5,1974-08-01 00:00:00,0.0,0.17343449592590332,1.257652997970581,0.0,0.010371208190917969,0.06738519668579102,0.06836175918579102,0.17343449592590332,0.35081982612609863,0.6659493446350098,1.3393572568893433,2.8432061672210693
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,6,1974-08-02 00:00:00,0.6000000238418579,0.16286849975585938,1.2336311340332031,0.0,0.0,0.007025241851806641,0.07141995429992676,0.16286849975585938,0.33851075172424316,0.6563018560409546,1.3464244604110718,2.9896109104156494
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,7,1974-08-03 00:00:00,0.0,0.1830458641052246,1.2500380277633667,0.0,0.012794971466064453,0.09065628051757812,0.09065628051757812,0.1830458641052246,0.34900403022766113,0.6186474561691284,1.3552031517028809,3.1406989097595215
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,8,1974-08-04 00:00:00,0.0,0.1959078311920166,1.3883247375488281,0.016813278198242188,0.07009482383728027,0.07009482383728027,0.13033103942871094,0.1959078311920166,0.35018205642700195,0.6607623100280762,1.3907582759857178,3.129408836364746
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,9,1974-08-05 00:00:00,0.0,0.18777728080749512,1.451514482498169,0.02849888801574707,0.07460308074951172,0.07460308074951172,0.1043999195098877,0.18777728080749512,0.33338189125061035,0.6534911394119263,1.3386943340301514,3.1922943592071533
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,10,1974-08-06 00:00:00,0.20000000298023224,0.17547369003295898,1.313918948173523,0.00433659553527832,0.040961265563964844,0.040961265563964844,0.10236406326293945,0.17547369003295898,0.31217479705810547,0.6434760093688965,1.3954803943634033,3.184598922729492
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,11,1974-08-07 00:00:00,0.0,0.16608905792236328,1.443286418914795,0.0,0.0053730010986328125,0.03597307205200195,0.04739952087402344,0.16608905792236328,0.331695556640625,0.6655490398406982,1.3988111019134521,3.338207483291626
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,12,1974-08-08 00:00:00,2.4000000953674316,0.14259862899780273,1.395606279373169,0.0,0.04212355613708496,0.08916139602661133,0.09695267677307129,0.14259862899780273,0.2324521541595459,0.5930202007293701,1.371351957321167,3.373591184616089
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,13,1974-08-09 00:00:00,0.0,0.15478968620300293,1.4111793041229248,0.05267024040222168,0.07450056076049805,0.07450056076049805,0.09626197814941406,0.15478968620300293,0.35239100456237793,0.6820061206817627,1.4064364433288574,3.39821720123291
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,14,1974-08-10 00:00:00,0.0,0.16444706916809082,1.398347020149231,0.0487055778503418,0.11190533638000488,0.1309213638305664,0.13501644134521484,0.16444706916809082,0.30418872833251953,0.6622207164764404,1.4402481317520142,3.451815605163574
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,15,1974-08-11 00:00:00,0.0,0.19464898109436035,1.3940743207931519,0.09897780418395996,0.11162781715393066,0.11162781715393066,0.11162781715393066,0.19464898109436035,0.36219072341918945,0.6351792812347412,1.4538753032684326,3.5716559886932373
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,16,1974-08-12 00:00:00,0.0,0.16759681701660156,1.416566014289856,0.0801076889038086,0.0965268611907959,0.10139203071594238,0.10139203071594238,0.16759681701660156,0.32511353492736816,0.6509360074996948,1.494492769241333,3.528796911239624
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,17,1974-08-13 00:00:00,0.0,0.17710661888122559,1.4983959197998047,0.09259796142578125,0.1115720272064209,0.11813473701477051,0.14004230499267578,0.17710661888122559,0.28326892852783203,0.6142020225524902,1.460425615310669,3.553856372833252
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,18,1974-08-14 00:00:00,0.0,0.1917858123779297,1.5014293193817139,0.05343770980834961,0.12566256523132324,0.12566256523132324,0.14741182327270508,0.1917858123779297,0.3618810176849365,0.6890020370483398,1.5070083141326904,3.700556755065918
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,19,1974-08-15 00:00:00,0.4000000059604645,0.17392683029174805,1.4545600414276123,0.020177125930786133,0.10993456840515137,0.10993456840515137,0.16636443138122559,0.17392683029174805,0.2519807815551758,0.626753568649292,1.4737892150878906,3.725780487060547
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,20,1974-08-16 00:00:00,0.0,0.19034171104431152,1.4968833923339844,0.05828380584716797,0.10506415367126465,0.10506415367126465,0.16607117652893066,0.19034171104431152,0.3074073791503906,0.7066589593887329,1.5094990730285645,3.746915102005005
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,21,1974-08-17 00:00:00,0.0,0.1850743293762207,1.4430099725723267,0.09592366218566895,0.09592366218566895,0.11210870742797852,0.15989208221435547,0.1850743293762207,0.3106803894042969,0.6748095750808716,1.5946290493011475,3.770958423614502
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,22,1974-08-18 00:00:00,0.0,0.16818475723266602,1.4985458850860596,0.09189081192016602,0.09654521942138672,0.09654521942138672,0.1132357120513916,0.16818475723266602,0.33015012741088867,0.6565455198287964,1.606412649154663,3.8278651237487793
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,23,1974-08-19 00:00:00,0.0,0.17573809623718262,1.4864386320114136,0.043958187103271484,0.10831618309020996,0.14806532859802246,0.17573809623718262,0.17573809623718262,0.27670955657958984,0.6767553091049194,1.6307077407836914,3.953843593597412
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,24,1974-08-20 00:00:00,0.0,0.16473150253295898,1.346016764640808,0.03214406967163086,0.11585092544555664,0.11585092544555664,0.13711977005004883,0.16473150253295898,0.3476998805999756,0.7109944820404053,1.6227972507476807,4.011558532714844
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,25,1974-08-21 00:00:00,0.0,0.1577439308166504,1.4634844064712524,0.0,0.08500790596008301,0.10452842712402344,0.10452842712402344,0.1577439308166504,0.33796072006225586,0.700863242149353,1.6434338092803955,3.9850940704345703
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,26,1974-08-22 00:00:00,0.0,0.1882026195526123,1.5134207010269165,0.03394675254821777,0.08615708351135254,0.08615708351135254,0.12330746650695801,0.1882026195526123,0.37641382217407227,0.7612597942352295,1.7210434675216675,4.078096866607666
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,27,1974-08-23 00:00:00,0.0,0.18955111503601074,1.4955153465270996,0.0,0.06246018409729004,0.07769227027893066,0.1381232738494873,0.18955111503601074,0.3005971908569336,0.7507401704788208,1.677551507949829,4.050898551940918
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,28,1974-08-24 00:00:00,0.0,0.1842045783996582,1.5421112775802612,0.0,0.07033634185791016,0.10779976844787598,0.1517176628112793,0.1842045783996582,0.2525668144226074,0.6931923627853394,1.6445398330688477,4.133232593536377
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,timesfm_2_5_200m,0,666578186,timesfm_quantiles,29,1974-08-25 00:00:00,0.0,0.15865850448608398,1.50038480758667,0.0,0.022725582122802734,0.022725582122802734,0.022725582122802734,0.15865850448608398,0.3816647529602051,0.6808745861053467,1.6187798976898193,4.168036937713623
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,moirai_2_0_small,0,1835423875,moirai_quantiles_no_mean,0,1974-07-27 00:00:00,0.0,-0.0015916824340820312,-0.0015916824340820312,0.012218713760375977,0.0188596248626709,0.02572035789489746,0.017548799514770508,-0.0015916824340820312,-0.006404876708984375,0.056181907653808594,0.3997769355773926,2.116605043411255
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,moirai_2_0_small,0,1835423875,moirai_quantiles_no_mean,1,1974-07-28 00:00:00,0.0,0.015955686569213867,0.015955686569213867,0.035669565200805664,0.016829729080200195,0.021486282348632812,0.03150129318237305,0.015955686569213867,0.021800994873046875,0.12253618240356445,0.5802621841430664,2.75087308883667
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,moirai_2_0_small,0,1835423875,moirai_quantiles_no_mean,2,1974-07-29 00:00:00,0.0,0.02672553062438965,0.02672553062438965,0.017794370651245117,0.010482072830200195,0.01837897300720215,0.03891777992248535,0.02672553062438965,0.03387451171875,0.14678215980529785,0.6603307723999023,3.023397922515869
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,moirai_2_0_small,0,1835423875,moirai_quantiles_no_mean,3,1974-07-30 00:00:00,0.0,0.03934907913208008,0.03934907913208008,0.040131330490112305,0.03149676322937012,0.04064297676086426,0.05577230453491211,0.03934907913208008,0.02852654457092285,0.08740854263305664,0.5387619733810425,2.9194037914276123
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,moirai_2_0_small,0,1835423875,moirai_quantiles_no_mean,4,1974-07-31 00:00:00,0.0,0.04533123970031738,0.04533123970031738,0.02651667594909668,0.016948461532592773,0.03232145309448242,0.04819679260253906,0.04533123970031738,0.03130364418029785,0.07638049125671387,0.5176551342010498,2.884446620941162
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,moirai_2_0_small,0,1835423875,moirai_quantiles_no_mean,5,1974-08-01 00:00:00,0.0,0.05123281478881836,0.05123281478881836,0.0011749267578125,0.01311945915222168,0.022472620010375977,0.05008721351623535,0.05123281478881836,0.04338407516479492,0.10069394111633301,0.5740081071853638,3.007227659225464
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,moirai_2_0_small,0,1835423875,moirai_quantiles_no_mean,6,1974-08-02 00:00:00,0.6000000238418579,0.04348421096801758,0.04348421096801758,0.029652118682861328,0.02857685089111328,0.036633968353271484,0.04941296577453613,0.04348421096801758,0.04652881622314453,0.11267662048339844,0.5837935209274292,3.0337259769439697
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,moirai_2_0_small,0,1835423875,moirai_quantiles_no_mean,7,1974-08-03 00:00:00,0.0,0.04439067840576172,0.04439067840576172,0.02464461326599121,0.03336811065673828,0.032984256744384766,0.053648948669433594,0.04439067840576172,0.047444820404052734,0.09531450271606445,0.5690689086914062,2.9910104274749756
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,moirai_2_0_small,0,1835423875,moirai_quantiles_no_mean,8,1974-08-04 00:00:00,0.0,0.055715084075927734,0.055715084075927734,0.010658502578735352,0.021905899047851562,0.031087875366210938,0.04275774955749512,0.055715084075927734,0.05400896072387695,0.1228640079498291,0.5834048986434937,3.0156686305999756
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,moirai_2_0_small,0,1835423875,moirai_quantiles_no_mean,9,1974-08-05 00:00:00,0.0,0.04064345359802246,0.04064345359802246,0.007643222808837891,0.011046171188354492,0.023682594299316406,0.04027748107910156,0.04064345359802246,0.05675244331359863,0.13210248947143555,0.6073981523513794,3.0525753498077393
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,moirai_2_0_small,0,1835423875,moirai_quantiles_no_mean,10,1974-08-06 00:00:00,0.20000000298023224,0.052195072174072266,0.052195072174072266,-0.00682830810546875,0.01244497299194336,0.02550220489501953,0.03786420822143555,0.052195072174072266,0.07127785682678223,0.14493250846862793,0.614768385887146,3.050381660461426
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,moirai_2_0_small,0,1835423875,moirai_quantiles_no_mean,11,1974-08-07 00:00:00,0.0,0.02599930763244629,0.02599930763244629,-0.03014397621154785,-0.008023738861083984,0.00022935867309570312,0.02308034896850586,0.02599930763244629,0.04220938682556152,0.1120295524597168,0.5979229211807251,3.078274965286255
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,moirai_2_0_small,0,1835423875,moirai_quantiles_no_mean,12,1974-08-08 00:00:00,2.4000000953674316,0.04317736625671387,0.04317736625671387,0.014893054962158203,0.023518085479736328,0.029548168182373047,0.04128456115722656,0.04317736625671387,0.03413724899291992,0.09087634086608887,0.5779480934143066,3.0829083919525146
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,moirai_2_0_small,0,1835423875,moirai_quantiles_no_mean,13,1974-08-09 00:00:00,0.0,0.033223628997802734,0.033223628997802734,-0.010958194732666016,0.0008790493011474609,0.016056060791015625,0.0327153205871582,0.033223628997802734,0.0406498908996582,0.09302330017089844,0.6116809844970703,3.1761398315429688
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,moirai_2_0_small,0,1835423875,moirai_quantiles_no_mean,14,1974-08-10 00:00:00,0.0,0.04021120071411133,0.04021120071411133,-0.021575927734375,0.0042057037353515625,0.017693042755126953,0.03450179100036621,0.04021120071411133,0.05260729789733887,0.12177872657775879,0.6380243301391602,3.1782474517822266
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,moirai_2_0_small,0,1835423875,moirai_quantiles_no_mean,15,1974-08-11 00:00:00,0.0,0.04231572151184082,0.04231572151184082,-0.019939899444580078,0.0004987716674804688,0.017882347106933594,0.030369997024536133,0.04231572151184082,0.051177263259887695,0.10016345977783203,0.5952039957046509,3.124058723449707
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,moirai_2_0_small,0,1835423875,moirai_quantiles_no_mean,16,1974-08-12 00:00:00,0.0,0.04444313049316406,0.04444313049316406,-0.019799232482910156,0.007966756820678711,0.018306732177734375,0.04449176788330078,0.04444313049316406,0.058286428451538086,0.09942412376403809,0.5637885332107544,3.0193874835968018
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,moirai_2_0_small,0,1835423875,moirai_quantiles_no_mean,17,1974-08-13 00:00:00,0.0,0.05276131629943848,0.05276131629943848,-0.023776531219482422,0.013453960418701172,0.030511140823364258,0.05792379379272461,0.05276131629943848,0.06644892692565918,0.10502219200134277,0.5276859998703003,2.9376025199890137
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,moirai_2_0_small,0,1835423875,moirai_quantiles_no_mean,18,1974-08-14 00:00:00,0.0,0.053461313247680664,0.053461313247680664,0.0016512870788574219,0.012430667877197266,0.03626060485839844,0.04906868934631348,0.053461313247680664,0.05698585510253906,0.0852348804473877,0.5101176500320435,2.89656400680542
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,moirai_2_0_small,0,1835423875,moirai_quantiles_no_mean,19,1974-08-15 00:00:00,0.4000000059604645,0.05892038345336914,0.05892038345336914,-0.016150236129760742,0.01949286460876465,0.03273963928222656,0.05221128463745117,0.05892038345336914,0.053800106048583984,0.09144997596740723,0.5253652334213257,2.9315078258514404
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,moirai_2_0_small,0,1835423875,moirai_quantiles_no_mean,20,1974-08-16 00:00:00,0.0,0.04454183578491211,0.04454183578491211,-0.010043144226074219,0.020100831985473633,0.03127884864807129,0.04588437080383301,0.04454183578491211,0.04377174377441406,0.08555912971496582,0.5333951711654663,2.9725966453552246
